,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,knn,rfc,log,gb,sgd,lda,svc,mlp,result
31282,10.0,3.0,13.0,9.0,12.0,8.0,1.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31283,3.0,5.0,3.0,8.0,8.0,15.0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,1
31284,3.0,1.0,11.0,3.0,9.0,16.0,2.0,3.0,0.0,0.0,1,0,1,2,1,2,0,0,1
31285,3.0,2.0,3.0,5.0,9.0,16.0,3.0,2.0,0.0,0.0,2,0,2,2,2,1,2,2,2
31286,8.0,3.0,5.0,6.0,12.0,13.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31287,3.0,4.0,6.0,5.0,10.0,18.0,1.0,4.0,0.0,1.0,1,0,2,2,2,2,2,2,1
31288,2.0,2.0,5.0,6.0,11.0,14.0,1.0,4.0,1.0,0.0,2,0,0,0,0,1,1,0,2
31289,8.0,2.0,5.0,0.0,11.0,5.0,2.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31290,4.0,7.0,2.0,9.0,10.0,14.0,1.0,3.0,0.0,0.0,2,0,0,0,2,0,0,2,2
31291,5.0,4.0,8.0,4.0,13.0,12.0,2.0,1.0,0.0,0.0,2,0,0,2,2,2,2,2,2
31292,8.0,2.0,7.0,2.0,11.0,8.0,1.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31293,9.0,3.0,11.0,11.0,16.0,11.0,2.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31294,1.0,8.0,5.0,7.0,7.0,8.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31295,1.0,5.0,4.0,4.0,7.0,11.0,2.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31296,7.0,1.0,7.0,3.0,6.0,8.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31297,5.0,2.0,4.0,3.0,9.0,12.0,0.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31298,4.0,4.0,5.0,8.0,7.0,11.0,0.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
31299,6.0,2.0,7.0,5.0,12.0,12.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31300,6.0,3.0,7.0,3.0,12.0,12.0,2.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
31301,6.0,1.0,4.0,3.0,12.0,12.0,5.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31302,7.0,4.0,4.0,6.0,8.0,15.0,2.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31303,4.0,9.0,4.0,5.0,14.0,20.0,1.0,5.0,1.0,0.0,0,0,0,0,0,0,0,0,0
31304,6.0,3.0,5.0,8.0,11.0,10.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31305,4.0,2.0,8.0,5.0,10.0,16.0,0.0,2.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31306,7.0,6.0,6.0,7.0,15.0,14.0,2.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31307,1.0,5.0,3.0,8.0,9.0,8.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31308,4.0,3.0,3.0,7.0,12.0,5.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31309,4.0,3.0,8.0,1.0,14.0,10.0,1.0,0.0,0.0,1.0,1,0,2,2,2,2,2,2,1
31310,14.0,1.0,13.0,1.0,8.0,10.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31311,7.0,4.0,6.0,2.0,8.0,13.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31312,3.0,0.0,1.0,3.0,16.0,20.0,3.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31313,2.0,2.0,4.0,4.0,15.0,9.0,3.0,1.0,0.0,0.0,0,0,1,0,2,1,2,2,0
31314,5.0,4.0,2.0,4.0,11.0,16.0,2.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
31315,10.0,2.0,4.0,3.0,4.0,14.0,0.0,2.0,0.0,1.0,2,0,2,2,2,2,2,2,2
31316,3.0,2.0,4.0,7.0,10.0,11.0,3.0,1.0,1.0,0.0,2,0,0,0,2,0,1,2,2
31317,6.0,3.0,11.0,4.0,5.0,14.0,2.0,2.0,0.0,0.0,2,0,1,2,2,2,2,2,2
31318,3.0,0.0,8.0,4.0,9.0,15.0,2.0,3.0,0.0,0.0,1,0,1,2,2,2,2,2,1
31319,0.0,6.0,3.0,3.0,17.0,16.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31320,1.0,3.0,4.0,3.0,8.0,10.0,1.0,2.0,0.0,0.0,0,0,0,2,0,0,0,0,0
31321,7.0,4.0,6.0,7.0,13.0,9.0,2.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31322,5.0,3.0,12.0,1.0,9.0,13.0,2.0,4.0,0.0,0.0,2,0,0,2,0,2,0,0,2
31323,1.0,4.0,2.0,11.0,13.0,15.0,3.0,3.0,0.0,0.0,0,0,1,0,2,0,2,2,0
31324,2.0,4.0,3.0,5.0,15.0,11.0,3.0,3.0,0.0,0.0,2,0,0,0,0,0,0,0,2
31325,6.0,1.0,7.0,4.0,10.0,8.0,1.0,0.0,0.0,1.0,1,0,2,2,2,2,2,2,1
31326,5.0,3.0,14.0,4.0,11.0,12.0,2.0,0.0,0.0,0.0,0,0,1,2,1,2,0,0,0
31327,2.0,1.0,6.0,6.0,9.0,13.0,0.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31328,4.0,4.0,5.0,3.0,12.0,3.0,1.0,0.0,0.0,0.0,1,0,0,2,2,2,2,2,1
31329,5.0,7.0,6.0,5.0,13.0,9.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31330,4.0,1.0,5.0,6.0,14.0,9.0,2.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
31331,4.0,5.0,2.0,4.0,13.0,11.0,3.0,4.0,0.0,0.0,0,0,0,0,2,0,2,2,0
31332,6.0,4.0,5.0,2.0,11.0,13.0,2.0,2.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31333,6.0,4.0,4.0,11.0,9.0,9.0,4.0,4.0,0.0,0.0,1,0,2,2,2,1,2,2,1
31334,11.0,4.0,14.0,5.0,7.0,15.0,1.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31335,2.0,8.0,3.0,5.0,11.0,9.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31336,5.0,5.0,3.0,7.0,8.0,9.0,4.0,2.0,0.0,0.0,2,0,2,0,2,0,2,2,2
31337,2.0,3.0,0.0,7.0,10.0,15.0,2.0,0.0,0.0,0.0,1,0,2,0,2,0,2,2,1
31338,4.0,3.0,5.0,8.0,9.0,14.0,1.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31339,6.0,5.0,7.0,4.0,10.0,8.0,3.0,1.0,0.0,0.0,0,0,0,2,2,0,2,2,0
31340,5.0,7.0,10.0,1.0,8.0,10.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2
31341,12.0,2.0,9.0,3.0,12.0,8.0,1.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31342,4.0,2.0,9.0,5.0,5.0,13.0,0.0,0.0,0.0,0.0,2,0,1,2,2,2,2,2,2
31343,4.0,4.0,5.0,9.0,14.0,10.0,1.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31344,8.0,0.0,3.0,6.0,9.0,4.0,1.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31345,7.0,1.0,8.0,1.0,8.0,21.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31346,3.0,4.0,8.0,5.0,5.0,5.0,1.0,2.0,0.0,0.0,0,0,0,2,0,2,0,0,0
31347,6.0,2.0,9.0,8.0,7.0,11.0,0.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31348,2.0,5.0,5.0,8.0,13.0,8.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31349,6.0,3.0,7.0,1.0,6.0,11.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31350,5.0,4.0,9.0,3.0,12.0,16.0,3.0,3.0,0.0,0.0,2,0,0,2,0,1,0,0,2
31351,3.0,4.0,6.0,3.0,19.0,11.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31352,4.0,6.0,7.0,6.0,13.0,7.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31353,4.0,3.0,8.0,4.0,13.0,6.0,4.0,0.0,0.0,0.0,0,0,0,0,2,1,0,2,0
31354,4.0,0.0,3.0,7.0,13.0,14.0,3.0,5.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31355,7.0,2.0,8.0,3.0,14.0,15.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31356,3.0,11.0,4.0,6.0,5.0,10.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31357,9.0,3.0,8.0,3.0,7.0,12.0,2.0,4.0,0.0,1.0,2,0,2,2,2,2,2,2,2
31358,13.0,2.0,17.0,3.0,15.0,10.0,4.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31359,10.0,2.0,7.0,1.0,8.0,11.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31360,6.0,1.0,7.0,3.0,7.0,10.0,2.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31361,5.0,12.0,4.0,4.0,11.0,8.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31362,9.0,7.0,4.0,6.0,10.0,15.0,2.0,4.0,1.0,0.0,2,0,0,0,2,0,0,2,2
31363,1.0,4.0,2.0,5.0,11.0,14.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31364,8.0,3.0,11.0,1.0,8.0,15.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31365,4.0,14.0,2.0,3.0,14.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31366,5.0,4.0,9.0,1.0,11.0,10.0,4.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1
31367,10.0,3.0,3.0,3.0,13.0,8.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31368,2.0,1.0,3.0,6.0,16.0,10.0,2.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31369,6.0,3.0,4.0,10.0,12.0,10.0,2.0,4.0,0.0,0.0,0,0,2,2,2,2,2,2,0
31370,2.0,5.0,7.0,4.0,8.0,10.0,1.0,1.0,0.0,0.0,2,0,0,0,0,0,0,0,2
31371,3.0,9.0,4.0,5.0,12.0,10.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31372,14.0,4.0,6.0,6.0,13.0,12.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31373,10.0,5.0,7.0,7.0,19.0,14.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31374,3.0,9.0,8.0,4.0,15.0,21.0,5.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0
31375,4.0,6.0,5.0,8.0,11.0,13.0,1.0,1.0,0.0,0.0,1,0,0,0,2,0,0,0,1
31376,8.0,6.0,6.0,4.0,21.0,20.0,1.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31377,4.0,3.0,5.0,4.0,12.0,12.0,2.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31378,10.0,2.0,6.0,1.0,8.0,8.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31379,2.0,7.0,2.0,9.0,10.0,21.0,3.0,1.0,0.0,1.0,2,0,0,2,0,0,0,0,2
31380,6.0,5.0,3.0,4.0,14.0,13.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31381,9.0,6.0,7.0,1.0,7.0,13.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31382,12.0,4.0,10.0,11.0,25.0,20.0,2.0,4.0,1.0,2.0,2,0,2,2,2,2,2,2,2
31383,3.0,6.0,6.0,4.0,14.0,16.0,0.0,1.0,0.0,0.0,2,0,0,0,0,0,0,0,2
31384,8.0,6.0,4.0,6.0,10.0,7.0,1.0,4.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31385,6.0,4.0,5.0,5.0,9.0,18.0,2.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31386,8.0,4.0,3.0,5.0,17.0,15.0,2.0,1.0,0.0,1.0,2,0,2,2,2,2,2,2,2
31387,10.0,4.0,7.0,3.0,24.0,14.0,3.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31388,4.0,5.0,9.0,6.0,23.0,11.0,0.0,3.0,1.0,0.0,2,0,0,0,0,0,0,0,2
31389,4.0,5.0,6.0,5.0,18.0,20.0,5.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31390,12.0,2.0,11.0,5.0,16.0,14.0,3.0,3.0,1.0,0.0,0,0,2,0,2,2,2,2,0
31391,9.0,4.0,8.0,3.0,12.0,15.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31392,4.0,8.0,6.0,8.0,11.0,12.0,1.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,1
31393,9.0,4.0,11.0,2.0,11.0,9.0,2.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31394,5.0,3.0,7.0,6.0,10.0,12.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31395,5.0,8.0,5.0,5.0,7.0,12.0,2.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31396,8.0,11.0,4.0,8.0,12.0,20.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31397,6.0,2.0,4.0,2.0,13.0,10.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31398,7.0,4.0,7.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31399,8.0,5.0,7.0,5.0,12.0,9.0,1.0,0.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31400,9.0,7.0,7.0,10.0,13.0,12.0,0.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31401,1.0,3.0,9.0,4.0,18.0,24.0,2.0,2.0,0.0,0.0,0,0,0,1,0,1,0,0,0
31402,12.0,4.0,5.0,1.0,12.0,10.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31403,7.0,9.0,4.0,11.0,19.0,14.0,2.0,3.0,0.0,0.0,1,0,2,0,2,0,2,2,1
31404,7.0,6.0,7.0,5.0,11.0,10.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31405,6.0,3.0,10.0,14.0,14.0,16.0,3.0,3.0,1.0,0.0,1,0,1,0,2,1,1,2,1
31406,5.0,5.0,7.0,6.0,16.0,22.0,3.0,1.0,0.0,0.0,1,0,1,0,2,0,0,0,1
31407,3.0,6.0,6.0,8.0,11.0,18.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31408,5.0,4.0,11.0,5.0,8.0,10.0,3.0,2.0,0.0,0.0,1,0,0,2,0,1,0,0,1
31409,6.0,3.0,6.0,2.0,12.0,13.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31410,7.0,4.0,8.0,7.0,13.0,7.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31411,5.0,11.0,4.0,10.0,17.0,13.0,0.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,1
31412,1.0,5.0,6.0,6.0,15.0,14.0,2.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,1
31413,5.0,2.0,5.0,3.0,9.0,13.0,1.0,3.0,0.0,0.0,0,0,2,2,2,2,2,2,0
31414,6.0,5.0,10.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,2,0,0,2,2,2,2,2,2
31415,8.0,7.0,9.0,4.0,17.0,17.0,3.0,4.0,0.0,0.0,2,0,0,2,2,0,0,0,2
31416,7.0,1.0,4.0,4.0,18.0,14.0,1.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31417,5.0,9.0,7.0,7.0,16.0,5.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31418,4.0,3.0,5.0,6.0,17.0,21.0,0.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31419,6.0,6.0,4.0,11.0,17.0,12.0,3.0,1.0,0.0,0.0,1,0,2,0,2,0,2,2,1
31420,7.0,5.0,11.0,3.0,14.0,13.0,1.0,2.0,0.0,0.0,2,0,0,2,2,2,2,2,2
31421,13.0,2.0,8.0,4.0,5.0,13.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31422,7.0,4.0,5.0,6.0,8.0,12.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31423,5.0,5.0,7.0,5.0,8.0,10.0,0.0,0.0,0.0,0.0,2,0,0,2,2,2,0,2,2
31424,4.0,9.0,6.0,5.0,10.0,11.0,4.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31425,6.0,7.0,6.0,3.0,12.0,19.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31426,9.0,7.0,4.0,8.0,14.0,14.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31427,8.0,5.0,4.0,5.0,16.0,28.0,2.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31428,10.0,5.0,15.0,3.0,16.0,17.0,3.0,1.0,0.0,0.0,0,0,1,2,2,2,2,2,0
31429,4.0,2.0,9.0,3.0,15.0,11.0,2.0,5.0,0.0,0.0,1,0,1,2,2,2,2,2,1
31430,4.0,2.0,9.0,0.0,5.0,13.0,0.0,2.0,0.0,0.0,1,0,0,2,2,2,0,2,1
31431,6.0,4.0,7.0,5.0,14.0,18.0,3.0,1.0,0.0,0.0,0,0,1,2,2,2,2,2,0
31432,2.0,10.0,5.0,6.0,12.0,11.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31433,7.0,6.0,7.0,4.0,17.0,15.0,2.0,2.0,1.0,0.0,1,0,0,0,0,0,0,0,1
31434,6.0,4.0,4.0,7.0,8.0,13.0,1.0,2.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31435,6.0,3.0,12.0,3.0,14.0,18.0,2.0,2.0,0.0,0.0,1,0,1,2,2,2,2,2,1
31436,5.0,5.0,8.0,4.0,15.0,19.0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,1
31437,5.0,7.0,5.0,5.0,7.0,14.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
31438,5.0,2.0,4.0,7.0,14.0,10.0,1.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
31439,5.0,2.0,5.0,4.0,10.0,14.0,0.0,2.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31440,4.0,3.0,9.0,3.0,14.0,13.0,3.0,1.0,0.0,0.0,1,0,0,2,0,1,0,0,1
31441,7.0,6.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31442,8.0,6.0,6.0,6.0,8.0,16.0,1.0,2.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31443,3.0,7.0,4.0,1.0,6.0,5.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31444,7.0,5.0,6.0,4.0,11.0,20.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31445,7.0,9.0,10.0,8.0,16.0,12.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31446,8.0,5.0,6.0,6.0,6.0,22.0,2.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
31447,6.0,6.0,7.0,2.0,14.0,10.0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,1
31448,5.0,4.0,3.0,11.0,18.0,17.0,2.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31449,5.0,2.0,3.0,1.0,14.0,14.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31450,5.0,2.0,6.0,2.0,12.0,8.0,3.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31451,10.0,3.0,7.0,4.0,12.0,20.0,1.0,4.0,0.0,1.0,2,0,2,2,2,2,2,2,2
31452,5.0,5.0,3.0,5.0,12.0,16.0,0.0,4.0,1.0,0.0,2,0,0,0,0,0,0,0,2
31453,3.0,4.0,9.0,8.0,16.0,13.0,1.0,3.0,0.0,0.0,1,0,1,2,2,1,0,0,1
31454,8.0,2.0,8.0,5.0,10.0,11.0,0.0,4.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31455,10.0,8.0,8.0,5.0,7.0,9.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31456,4.0,5.0,6.0,7.0,8.0,11.0,0.0,0.0,0.0,0.0,0,0,0,2,2,2,0,2,0
31457,10.0,2.0,5.0,6.0,10.0,16.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31458,11.0,2.0,5.0,0.0,12.0,18.0,0.0,1.0,1.0,1.0,2,0,2,1,2,2,2,2,2
31459,0.0,11.0,4.0,3.0,18.0,13.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31460,2.0,8.0,6.0,6.0,8.0,13.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31461,3.0,3.0,9.0,1.0,15.0,14.0,1.0,0.0,0.0,0.0,0,0,0,2,0,2,0,0,0
31462,2.0,6.0,5.0,6.0,11.0,19.0,2.0,2.0,0.0,0.0,2,0,0,0,0,0,0,0,2
31463,19.0,3.0,10.0,0.0,6.0,8.0,0.0,1.0,0.0,1.0,2,0,2,2,2,2,2,2,2
31464,11.0,3.0,10.0,9.0,8.0,10.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31465,14.0,0.0,12.0,4.0,9.0,18.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31466,4.0,4.0,5.0,4.0,9.0,12.0,1.0,3.0,0.0,0.0,0,0,0,2,2,2,2,2,0
31467,8.0,7.0,7.0,4.0,9.0,16.0,1.0,2.0,0.0,0.0,2,0,0,2,2,2,2,2,2
31468,3.0,5.0,5.0,4.0,15.0,11.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31469,4.0,3.0,7.0,3.0,11.0,17.0,1.0,3.0,0.0,0.0,1,0,1,2,2,2,2,2,1
31470,6.0,4.0,9.0,3.0,10.0,15.0,1.0,2.0,0.0,0.0,0,0,1,2,2,2,2,2,0
31471,14.0,2.0,10.0,4.0,6.0,13.0,0.0,3.0,0.0,1.0,2,0,2,2,2,2,2,2,2
31472,7.0,4.0,9.0,6.0,13.0,11.0,3.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31473,7.0,3.0,2.0,3.0,12.0,14.0,3.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31474,11.0,3.0,6.0,1.0,8.0,17.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31475,5.0,2.0,7.0,3.0,9.0,18.0,0.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31476,8.0,5.0,7.0,7.0,5.0,9.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31477,7.0,4.0,1.0,3.0,17.0,10.0,2.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31478,4.0,5.0,3.0,8.0,15.0,10.0,3.0,2.0,0.0,0.0,2,0,2,0,2,0,2,2,2
31479,6.0,9.0,5.0,9.0,15.0,15.0,3.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,1
31480,8.0,7.0,9.0,6.0,10.0,10.0,0.0,1.0,0.0,1.0,2,0,2,2,2,2,2,2,2
31481,7.0,8.0,3.0,6.0,10.0,20.0,0.0,1.0,0.0,1.0,2,0,2,2,2,2,2,2,2
31482,2.0,6.0,3.0,9.0,17.0,8.0,1.0,1.0,0.0,0.0,0,0,0,0,2,0,0,0,0
31483,7.0,8.0,7.0,7.0,18.0,18.0,1.0,4.0,0.0,0.0,2,0,0,0,2,0,2,0,2
31484,3.0,2.0,9.0,4.0,12.0,14.0,1.0,2.0,0.0,0.0,0,0,1,2,2,2,2,2,0
31485,3.0,8.0,5.0,8.0,10.0,11.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0
31486,6.0,5.0,7.0,4.0,13.0,7.0,1.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31487,4.0,4.0,7.0,7.0,16.0,11.0,4.0,2.0,0.0,0.0,2,0,1,0,2,0,2,2,2
31488,6.0,3.0,8.0,7.0,18.0,9.0,1.0,0.0,1.0,0.0,2,0,2,0,2,2,1,2,2
31489,6.0,1.0,6.0,2.0,17.0,23.0,3.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
31490,2.0,6.0,6.0,1.0,14.0,18.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1
31491,9.0,2.0,10.0,0.0,12.0,13.0,0.0,2.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31492,6.0,2.0,10.0,1.0,15.0,13.0,0.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31493,6.0,4.0,3.0,3.0,8.0,18.0,1.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
31494,13.0,4.0,13.0,3.0,8.0,12.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31495,4.0,1.0,0.0,3.0,7.0,8.0,1.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31496,11.0,1.0,10.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31497,5.0,5.0,7.0,4.0,13.0,21.0,1.0,1.0,0.0,0.0,1,0,0,2,0,2,0,0,1
31498,11.0,5.0,7.0,5.0,7.0,7.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31499,7.0,3.0,3.0,2.0,19.0,24.0,4.0,4.0,0.0,0.0,1,0,2,2,2,2,2,2,1
31500,13.0,5.0,7.0,1.0,10.0,12.0,1.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31501,6.0,3.0,4.0,5.0,18.0,22.0,2.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31502,3.0,4.0,2.0,4.0,10.0,18.0,3.0,1.0,0.0,0.0,2,0,0,0,0,0,0,0,2
31503,2.0,2.0,3.0,5.0,20.0,12.0,3.0,1.0,0.0,0.0,2,0,1,1,2,1,2,2,2
31504,6.0,3.0,2.0,2.0,14.0,19.0,1.0,1.0,0.0,0.0,0,0,2,2,2,2,2,2,0
31505,4.0,4.0,10.0,11.0,13.0,8.0,3.0,1.0,0.0,0.0,0,0,1,1,2,1,2,2,0
31506,4.0,7.0,6.0,2.0,8.0,12.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
31507,9.0,6.0,1.0,4.0,17.0,26.0,1.0,3.0,0.0,0.0,0,0,2,2,2,2,2,2,0
31508,3.0,3.0,3.0,3.0,10.0,10.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
31509,4.0,4.0,6.0,5.0,11.0,13.0,1.0,2.0,0.0,0.0,2,0,1,2,2,2,2,2,2
